CELEX_ID,Date,Title
32024R1879,2024-07-09,Commission Implementing Regulation (EU) 2024/1879 of 9 July 2024 laying down rules for the application of Directive 2003/87/EC of the European Parliament and of the Council as regards the calculation of offsetting requirements for the purpose of CORSIA
32024R1958,2024-07-17,"Commission Implementing Regulation (EU) 2024/1958 of 17 July 2024 amending Implementing Regulation (EU) 2018/2019 as regards plants for planting of Tilia cordata L. and Tilia platyphyllos L., originating in the United Kingdom"
32024R1895,2024-07-11,Commission Implementing Regulation (EU) 2024/1895 of 11 July 2024 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Añejo)
32024R1897,2024-07-11,Commission Implementing Regulation (EU) 2024/1897 of 11 July 2024 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Fino)
32024R1898,2024-07-11,Commission Implementing Regulation (EU) 2024/1898 of 11 July 2024 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Amontillado)
32024R1921,2024-07-12,Commission Implementing Regulation (EU) 2024/1921 of 12 July 2024 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Palo Cortado)
32024R1920,2024-07-12,Commission Implementing Regulation (EU) 2024/1920 of 12 July 2024 approving a modification of a traditional term in the wine sector in accordance with Article 115(2) of Regulation (EU) No 1308/2013 of the European Parliament and of the Council (Oloroso)
32024R1721,2024-06-19,"Commission Implementing Regulation (EU) 2024/1721 of 19 June 2024 laying down rules for the application of Regulation (EU) 2019/2144 of the European Parliament and of the Council as regards templates for the approval of the intelligent speed assistance system, the driver drowsiness and attention warning system, the event data recorder, the alcohol interlock installation facilitation and the advanced driver distraction warning system"
32024R2137,2024-08-02,Commission Implementing Regulation (EU) 2024/2137 of 2 August 2024 correcting and amending Implementing Regulation (EU) 2024/1475 imposing a definitive anti-dumping duty on imports of certain seamless pipes and tubes of stainless steel originating in the People's Republic of China following an expiry review pursuant to Article 11(2) of Regulation (EU) 2016/1036 of the European Parliament and of the Council
32024R1450,2024-05-23,Commission Implementing Regulation (EU) 2024/1450 of 23 May 2024 making imports of mobile access equipment originating in the People’s Republic of China subject to registration
32024R2690,2024-10-17,"Commission Implementing Regulation (EU) 2024/2690 of 17 October 2024 laying down rules for the application of Directive (EU) 2022/2555 as regards technical and methodological requirements of cybersecurity risk-management measures and further specification of the cases in which an incident is considered to be significant with regard to DNS service providers, TLD name registries, cloud computing service providers, data centre service providers, content delivery network providers, managed service providers, managed security service providers, providers of online market places, of online search engines and of social networking services platforms, and trust service providers"
32024R1617,2024-06-06,Commission Implementing Regulation (EU) 2024/1617 of 6 June 2024 making imports of titanium dioxide originating in the People’s Republic of China subject to registration
32024R1171,2024-04-16,Commission Implementing Regulation (EU) 2024/1171 of 16 April 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever and repealing Implementing Decision (EU) 2024/1039
32024R2051,2024-07-23,Commission Implementing Regulation (EU) 2024/2051 of 23 July 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R1857,2024-06-28,Commission Implementing Regulation (EU) 2024/1857 of 28 June 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever and repealing Commission Implementing Decision (EU) 2024/1695 and Commission Implementing Decision (EU) 2024/1790
32024R1994,2024-07-16,Commission Implementing Regulation (EU) 2024/1994 of 16 July 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2043,2024-07-29,Commission Implementing Regulation (EU) 2024/2043 of 29 July 2024 amending Annex II to Implementing Regulation (EU) 2020/690 as regards the listed diseases for which the disease-free status of compartments may be established
32024R2139,2024-08-01,Commission Implementing Regulation (EU) 2024/2139 of 1 August 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2160,2024-08-09,Commission Implementing Regulation (EU) 2024/2160 of 9 August 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R1162,2024-04-22,Commission Implementing Regulation (EU) 2024/1162 of 22 April 2024 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Malus domestica and certain plants for planting of Berberis thunbergii originating in Türkiye and amending Implementing Regulation (EU) 2020/1213 as regards the phytosanitary measures for the introduction of the Malus domestica plants for planting into the Union territory
32024R1457,2024-05-27,"Commission Implementing Regulation (EU) 2024/1457 of 27 May 2024 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Prunus persica, Prunus dulcis, Prunus armeniaca and Prunus davidiana originating in Türkiye and Implementing Regulation (EU) 2020/1213 as regards the phytosanitary measures for the introduction of those plants for planting into the Union territory"
32024R1437,2024-05-24,"Commission Implementing Regulation (EU) 2024/1437 of 24 May 2024 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Prunus L., originating in Moldova"
32024R1436,2024-05-24,"Commission Implementing Regulation (EU) 2024/1436 of 24 May 2024 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Ligustrum ovalifolium and Ligustrum vulgare originating in the United Kingdom, and Implementing Regulation (EU) 2020/1213 as regards the phytosanitary measures for the introduction of those plants for planting into the Union territory"
32024R1957,2024-07-17,"Commission Implementing Regulation (EU) 2024/1957 of 17 July 2024 amending Implementing Regulation (EU) 2022/1941 as regards the prohibition of introduction, movement, holding, multiplication or release of certain pests"
32024R2013,2024-07-23,Commission Implementing Regulation (EU) 2024/2013 of 23 July 2024 on measures to prevent the establishment and spread within the Union territory and to eradicate Pomacea (Perry) and repealing Implementing Decision 2012/697/EU
32024R1850,2024-07-04,Commission Implementing Regulation (EU) 2024/1850 of 4 July 2024 granting protection in the Union to the Appellation of Origin زيت زيتون تبرسق / Huile d’Olive Téboursouk registered in the International Register of Appellations of Origin and Geographical Indications of the Geneva Act
32024R1899,2024-07-04,Commission Implementing Regulation (EU) 2024/1899 of 4 July 2024 granting protection in the Union to the Appellation of Origin تين دجبة / Figues de Djebba registered in the International Register of Appellations of Origin and Geographical Indications of the Geneva Act
32024R1269,2024-04-29,Commission Implementing Regulation (EU) 2024/1269 of 29 April 2024 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2526,2024-09-23,Commission Implementing Regulation (EU) 2024/2526 of 23 September 2024 amending Annexes I and II to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32024R2692,2024-10-17,Commission Implementing Regulation (EU) 2024/2692 of 17 October 2024 amending Annexes I and VIII to Implementing Regulation (EU) 2021/620 as regards the approval or withdrawal of the disease-free status of certain Member States or zones thereof as regards certain listed diseases and the approval of eradication programmes for certain listed diseases
32024R2032,2024-07-29,Commission Implementing Regulation (EU) 2024/2032 of 29 July 2024 amending certain Annexes to Implementing Regulation (EU) 2021/620 as regards the approval or withdrawal of the disease-free status of certain Member States or zones thereof as regards certain listed diseases and the approval of eradication programmes for certain listed diseases
